recnum,trans_date,docket_no,regist_no,date_occurrence,locat_near,location,acft_make,acft_model,second_acft_regno,time_occur,acc_inc_class,locat_state_terr,acft_make_code,acft_model_code,engin_make,engin_model,type_craft,landing_gear,wgt_cat,no_engines,type_power,acft_adamg,fire_aftr_impt,fuel_type,type_operator,kind_fly_gena,name_comm_carr,operation_type,accident_type1,operation_phase1,accident_type2,operation_phase2,alt_of_occ,recv_alt,aircraft_speed,operator,forced_landing,emergency,recov_loss,oxy_systm,paraachute,light_cond,type_weathr,wethr_brief,wethr_forcast,flight_plan,instrm_approh,air_equt_inst_flt,airpt_proix,airpt_acc_dirt,lat_dist,airport_class,airport_name,elev_airpt,runwy_comp,runwy_cond,runwy_lite,runwy_hazz,runwy_barr,tower_unicom,runway_ln,depart_pt,lastpln_depart,inten_destin,gndele_accsite,terrain_typ,miss_aircft,airspace_seg,pilot_involed1,pilot_involed2,hours_total_pilot1,hours_total_pilot2,hours_in_type_pilot1,hours_in_type_pilot2,age_pilot1,age_pilot2,medical_cert_pilot1,medical_cert_pilot2,rating_1,rating_2,rated_aircraft_1,rated_aircraft_2,certificate_pilot1,certificate_pilot2,occupation_1,occupation_2,at_controls,cause_factor_1p,cause_factor_1m,cause_factor_1s,cause_factor_2p,cause_factor_2m,cause_factor_2s,cause_factor_3p,cause_factor_3m,cause_factor_3s,cause_factor_4p,cause_factor_4m,cause_factor_4s,cause_factor_5p,cause_factor_5m,cause_factor_5s,cause_factor_6p,cause_factor_6m,cause_factor_6s,cause_factor_7p,cause_factor_7m,cause_factor_7s,cause_factor_8p,cause_factor_8m,cause_factor_8s,cause_factor_9p,cause_factor_9m,cause_factor_9s,cause_factor_10p,cause_factor_10m,cause_factor_10s,injury_index,pilot_fatal,pilot_serious,pilot_minor,pilot_none,pilot_unknown,pilot_totals,co_pilot_fatal,co_pilot_serious,co_pilot_minor,co_pilot_none,co_pilot_unknown,co_pilot_totals,dual_student_fatal,dual_student_serious,dual_student_minor,dual_student_none,dual_student_unknown,dual_student_totals,hull_loss,chk_pilot_fatal,chk_pilot_serious,chk_pilot_minor,chk_pilot_none,chk_pilot_unknown,chk_pilot_totals,flt_engn_fatal,flt_engn_serious,flt_engn_minor,flt_engn_none,flt_engn_unknown,flt_engn_totals,navigtr_fatal,navigtr_serious,navigtr_minor,navigtr_none,navigtr_unknown,navigtr_totals,cabin_attn_fatal,cabin_attn_serious,cabin_attn_minor,cabin_attn_none,cabin_attn_unknown,cabin_attn_totals,extra_crew_fatal,extra_crew_serious,extra_crew_minor,extra_crew_none,extra_crew_unknown,extra_crew_totals,passengers_fatal,passengers_serious,passengers_minor,passengers_none,passengers_unknown,passengers_totals,total_abrd_fatal,total_abrd_serious,total_abrd_minor,total_abrd_none,total_abrd_unknown,total_abrd_totals,other_airc_fatal,other_airc_serious,other_airc_minor,other_airc_none,other_airc_unknown,other_airc_totals,other_grnd_fatal,other_grnd_serious,other_grnd_minor,other_grnd_none,other_grnd_unknown,other_xxxx_totals,bi_fligt_rev,recency_expr,comm_plt_prof,runway_used,grand_total_fatal,grand_total_serious,grand_total_minor,grand_total_none,grand_total_unknown,grand_total_totals,faa_persnl_fatal,_source_file,_ingested_at
545,1967-04-25 00:00:00,2 0294,N981B,1964-05-28 00:00:00,,MIAMI FLA,BELL,47H1,,1821,A,09,024,02,04,13,B,E,A,1,A,S,,,D,B0,,,G,EH,,,,,,,,,,,,B,A,,,A,,,Z,,,,,,,,,,,,,,,,00010,D,,,A,,025766,,000100,,299,,B2,,T3,,Y8,,B2,,A,,A,64,A,25,64,A,23,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
546,1966-07-07 00:00:00,2 0295,N8975R,1964-05-30 00:00:00,,ANCHORAGE ALASKA,CHAMPION,7GC,,1722,A,02,003,12,12,05,A,A,A,1,A,D,,,D,B0,,,K,EB,,,,,,,,,,,,B,A,,,A,,,A,C,00200,C,CAMPBELL ARMY AF,00266,Y,,,,,,05000,,,,00286,,,,A,,002000,,Z9,,555,,F6,,A1,,X7,,B2,,H8,,A,64,A,17,68,A,C1,64,1,16,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
547,1968-10-03 00:00:00,2 0296,N5907X,1964-06-05 00:00:00,,OKLA CITY OKLA,BRANTLY,B2,,1445,A,36,028,01,12,10,B,E,A,1,A,S,,,F,B1,,,NF,D4,I,EY,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,01270,Y,,,A,Y,08000A,ZY,00150A,ZY,47A,ZY,AA,ZA,TA,ZA,YA,ZA,GA,ZA,A,A,Y,64,A,30,84,A,J,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
548,1966-07-07 00:00:00,2 0297,N57016,1964-06-07 00:00:00,N,MERCED CALIFORNIA,RYAN,ST-3KR,,1615,A,05,137,04,25,05,A,A,A,1,A,D,,,D,B0,,,Q,D7,,,02000,,,,,,,,,B,A,,,A,,,J,I,,A,MERCED MUNICIPAL,00155,,,,,,,,,,,00150,D,,,A,,018033,,000255,,444,,B2,,E5,,Y8,,B2,,A1,,A,64,A,16,64,A,23,88,A,14,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
549,1966-07-07 00:00:00,2 0298,N73902,1964-06-10 00:00:00,,REFUGIO TEX,BELL,47J2,,1030,A,43,024,04,12,20,B,E,A,1,A,S,,,D,B1,,,G,EI,,,,,,,,,,,,B,A,,,A,,,A,,,E,OCONNOR RANCH,00050,B,,,,,,,,,,00050,,,,A,,008000,,003000,,322,,B2,,T3,,Y8,,C3,,G7,,A,64,A,25,88,J,85,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
550,1969-07-29 00:00:00,2 0299,N322A,1964-06-10 00:00:00,,HARRISBURG ARK,BELL,47D1,,1440,A,04,024,02,04,13,B,E,A,1,A,S,,,C,CA,,,U,DK,G,EI,00020,,,,B,,,,,B,A,,,A,,,N,Z,,,,,,,,,,,,,,,00245,D,,,A,,090000,,000600,,377,,B2,,T3,,Y8,,C3,,G7,,A,88,A,96,88,A,64,68,A,D0,68,A,D4,83,K,Y,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
551,1967-04-25 00:00:00,2 0300,N5511V,1964-06-13 00:00:00,,COLUSA CALIF,BELL,47D1,,1835,A,05,024,02,04,13,B,E,A,1,A,S,,,D,CY,,,Q,C2,I,EE,00030,,,,,,,,,B,A,,,A,,,A,,,G,,,,,,,,,,,,,00020,D,,,A,,011800,,000400,,288,,B2,,T3,,Y8,,C3,,A,,A,64,A,18,64,A,23,64,A,21,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
552,1966-07-07 00:00:00,2 0301,N5341V,1964-06-14 00:00:00,,JACOB LAKE ARIZ,HILLER,12E,,1255,A,03,076,04,12,21,B,E,A,1,A,S,,,F,CT,,,Q,C1,,,Z,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,07900,H,,,A,,190000,,020000,,522,,B2,,T3,,Y8,,F6,,G7,,A,64,A,18,64,A,21,64,A,23,82,A,H,82,A,W,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
553,1966-07-07 00:00:00,2 0302,N8734F,1964-06-18 00:00:00,,RED BANK N J,HUGHES,269A,,1510,A,30,077,01,12,09,B,E,A,1,A,D,,,D,DY,,,N0,EH,,,,,,,,,,,,B,A,,,A,,,A,,,F,RED BANK,00080,,,,,,,,,,,,,,,A,,165577,,003700,,455,,Z9,,M4,,Z9,,F6,,G7,,A,64,A,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
554,1966-07-07 00:00:00,2 0303,N8892F,1964-06-19 00:00:00,,BROOMFIELD COLO,HUGHES,269A,,0945,A,06,077,01,12,09,B,E,A,1,A,S,,,F,A0,,,G,EI,,,,,,,,,,,,B,A,,,A,,,A,,,F,JEFFERSON COUNTY,05655,,,,,,,,,,,,,,,A,,014322,,000877,,266,,B2,,T3,,Y8,,F6,,G7,,A,64,A,25,88,J,85,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
555,1966-07-07 00:00:00,2 0304,N3733A,1964-06-20 00:00:00,N,REDDING CALIF,PIPER,PA22,,1620,A,05,124,23,12,05,A,A,A,1,A,S,,,D,B0,,,U,D1,Q,EB,01486,,,,B,,,,,B,A,D,A,B,,,N,,,,,,,,,,,,,,,,01386,B,,,A,,004777,,002922,,488,,F6,,A1,,Y8,,B2,,Y8,,A,64,C,29,88,C,63,64,B,16,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
556,1969-06-24 00:00:00,2 0305,N1267X,1964-03-21 00:00:00,,BUTTE MONT,MOONEY,M20E,,1100,A,26,101,03,12,09,A,A,A,1,A,D,,,F,B0,,,M0,D7,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,Z,Z,,,A,,00539A,,00452A,,41A,,BA,,TA,,XA,,CA,,A,,A,64,A,17,88,J,14,64,1,02,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
557,1966-06-22 00:00:00,2 0306,N5460Z,1964-05-01 00:00:00,,BOWLING GRN OHIO,PIPER,PA22,,1014,A,35,124,23,12,04,A,A,A,1,A,D,,,F,A0,,,N0,EJ,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00675,D,,,A,C,088000,000500,006155,000077,422,,E5,C3,P7,A1,,,F6,A1,G7,,C,64,A,15,64,A,30,83,J,I,88,J,85,,,,,,,,,,,,,,,,,,,F,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
558,1964-12-07 00:00:00,2 0307,N6983Z,1964-04-08 00:00:00,,EL RENO OKLA,PIPER,PA25,,1730,A,36,124,26,12,20,A,A,A,1,A,M,,,C,CA,,,N0,DH,,,,,,,E,,,,,B,A,,,A,,,Z,,,,,,,,,,,,,,,,01300,,,,A,,04750,,00021,,35,,B,,A,,,,C,,G,,A,64,A,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
559,1964-12-07 00:00:00,2 0308,N1782H,1964-04-09 00:00:00,,CINCINNATI OHIO,CESSNA,310C,,1008,A,35,039,22,20,28,A,A,A,2,A,S,,,F,CI,,,U,C1,E,EE,00020,,,,A,,,,,B,A,,,A,,,A,,R0300,,LUNKEN,00488,,,,,,,,,,,,,,,A,,00950,,00080,,35,,B,,P,,,,C,,G,,A,64,C,32,64,C,29,88,C,96,,,,,,,,,,,,,,,,,,,,,,C,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,0,1,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
560,1966-06-22 00:00:00,2 0309,N3559A,1964-04-15 00:00:00,,BLYTHE CALIF,PIPER,PA22,,1445,A,05,124,23,12,05,A,A,A,1,A,D,,,D,B2,,,U,D1,H,EF,01000,,,,E,B,,,,B,A,,,A,,,G,,,G,,,,,,,,,,,,,00275,Y,,,A,,009500,,001955,,388,,B2,,A1,,,,C3,,Y8,,A,68,C,D0,74,C,AE,74,J,BA,83,K,A,64,L,66,88,J,47,88,J,BF,,,,,,,,,,C,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
561,1966-07-07 00:00:00,2 0310,N1800D,1964-02-22 00:00:00,N,FORSYTH MONTANA,BEECHCRAFT,C35,,0450,A,26,022,19,20,15,A,A,A,1,A,D,,,E,CI,,,S0,D1,M1,D9,Z,,,,,,,,,D,B,F,A,B,,Y,N,,,,,,,,,,,,,,,,02900,B,R,,A,,120699,,004111,,500,,B2,,R9,,Y8,,F6,,G7,,A,64,C,04,64,C,27,64,C,33,82,C,A,88,J,94,88,J,49,70,J,AA,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
562,1966-07-07 00:00:00,2 0311,N4737D,1964-03-25 00:00:00,N,SARITA TEXAS,CESSNA,182,,2037,A,43,039,17,20,26,A,A,A,1,A,D,Y,,D,B0,,,S0,D1,M1,D9,09500,,,,,,,,,D,B,D,A,A,,Y,N,,,,,,,,,,,,,,,,00026,D,,,A,,002500,,Z9,,577,,F6,,A1,,Y8,,B2,,D4,,A,64,C,04,64,C,33,82,C,L,88,J,49,88,J,94,88,J,94,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
563,1965-06-26 00:00:00,2 0312,N2745V,1964-04-05 00:00:00,,WEST MILFORD N J,BEECHCRAFT,35,,1810,A,30,022,19,20,15,A,A,A,1,A,D,Y,,D,A0,,,Q,C1,,,02230,,,,,,,,,B,A,,,A,,,F,,L0475,F,GREENWOOD LAKE,00790,A,,,,,,02200,,,,00790,D,,,A,C,029111,004000,Z9,Z9,399,Z9,E5,C3,S2,A1,Y8,,F6,B2,G7,Z9,A,75,A,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
564,1966-07-07 00:00:00,2 0313,N10L,1964-05-24 00:00:00,,LANCASTER CALIF,MINI MSTANG,L1,,0855,A,05,201,I,2,05,A,A,A,1,A,D,,,D,B0,,,S0,D7,M1,D9,05000,,,,,,,,,B,A,,,A,,,H,A,,A,WM J FOX,02349,,,,,,,,,,,02450,D,,,A,,080000,,ZA,,466,,E5,,P7,,,,F6,,Z9,,A,64,A,09,70,J,AA,88,J,49,88,J,94,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
565,1966-09-28 00:00:00,2 0314,N2801V,1964-06-21 00:00:00,,HARRISBURG PA,BEECHCRAFT,35,,1433,A,38,022,19,20,15,A,A,A,1,A,D,Y,,D,B0,,,U,C0,Q,C1,,,,,,,,,,B,A,,,A,,,I,L,00000,C,HARRISBG YK ST PA,00347,A,,E,,,A,05000,,,,00425,B,,,A,,005755,,Z9,,400,,F6,,A1,,Z9,,B2,,Y8,,A,64,C,01,64,C,33,64,C,29,88,C,87,74,J,BA,74,J,BC,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
566,1966-07-07 00:00:00,2 0315,N42594,1964-06-24 00:00:00,N,STUART OKLAHOMA,PIPER,J-3C,,0650,A,36,124,05,20,11,A,A,A,1,A,D,,,C,CA,,,U,DH,N1,EB,00975,,,,B,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00900,H,,,A,,045588,,Z9,,511,,B2,,A1,,Y8,,C3,,G7,,A,88,A,63,64,C,29,64,L,32,88,L,19,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
567,1966-07-07 00:00:00,2 0316,N7901H,1964-07-05 00:00:00,N,NAVASOTA TEXAS,PIPER,PA12,,1335,A,43,124,15,12,04,A,A,A,1,A,D,,,D,B0,,,R0,D1,NB,EF,Z,,,,B,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00300,B,,,A,,000566,,000399,,244,,C3,,A1,,Y8,,A1,,Y8,,A,76,C,BA,76,C,BC,75,A,AM,88,L,50,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
568,1966-07-07 00:00:00,2 0317,N2820B,1964-07-11 00:00:00,,30 MI SE WALL S D,BELL,47G2,,1430,A,41,024,02,12,15,B,E,A,1,A,S,,,E,DY,,,S0,D4,N4,D4,02403,,,,A,,A,,,B,A,,,A,,,C,,,Y,,,,,,,,,,,,,02400,D,,,A,,006033,,000277,,277,,B2,,T3,,Y8,,C3,,G7,,A,78,C,C2,88,C,36,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
569,1966-06-08 00:00:00,2 0318,N26815,1964-04-15 00:00:00,,TOLLESON ARIZ,PIPER,J3C,N7136D,1115,A,03,124,05,20,06,A,A,A,1,A,M,,,D,B2,,,L1,EE,,,,,,,,,,,,B,A,,,A,,,A,,,E,REX WILLIAMS,1100,D,,,,,,,,,,,,,,A,,004977,,002500,,322,,C3,,A1,,,,B2,,Y8,,A,64,A,14,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,,,,,0,0,0,3,0,3,0,PRE1982.MDB,2026-04-14 02:19:16.142676
570,1966-06-08 00:00:00,2 0318,N7136D,1964-04-15 00:00:00,,TOLLESON ARIZ,PIPER,PA22,N26815,1115,A,03,124,23,12,06,A,A,A,1,A,M,,,D,B0,,,L1,C0,,,,,,,,,,,,B,A,,,A,,,A,,,E,REX WILLIAMS,1100,D,,,,,,,,,,,,,,A,,012122,,001777,,288,,E5,,A1,,,,F6,,G7,,A,64,A,14,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,,,,,0,0,0,3,0,3,0,PRE1982.MDB,2026-04-14 02:19:16.142676
571,1966-02-19 00:00:00,2 0319,N79860,1964-04-19 00:00:00,,PICKENS S C,FAIRCHILD,24,,1600,A,40,014,08,22,05,A,A,A,1,A,D,,,D,CY,,,Q,EJ,,,,,,,,,,,,B,A,,,A,,,L,E,,F,PICKENS,01300,D,,,,,,02000,,,,01300,H,,,A,,005000,,000155,,288,,B2,,A1,,,,C3,,Y8,,A,64,A,07,64,A,16,64,A,80,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
572,1969-06-24 00:00:00,2 0320,N3384P,1964-05-12 00:00:00,,SEWARD ALASKA,PIPER,PA23,,1430,A,02,124,24,12,06,A,A,A,2,A,D,,,Y,CE,,,U,C1,Q,C1,00300,,,,D,,,,,B,A,F,A,A,,,J,M,L1700,A,SEWARD MUNICIPAL,00025,Y,,,,,A,03900,,,,00050,H,,,A,,170000,,010000,,411,,A1,,S2,,Y8,,D4,,G7,,A,88,C,64,68,C,D5,82,C,L,88,L,55,64,3,01,,,,,,,,,,,,,,,,F,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
